date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:53:36	13563/13563	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-34fb-3f8c51a7%22	http://www.microschematic.com/sez.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/sez.swf	(from )
08:53:47	22692/22692	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-58a4-3f8c51ca%22	http://www.microschematic.com/stx.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stx.swf	(from )
08:53:52	27986/27986	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6d52-3f8c51e3%22	http://www.microschematic.com/stxm.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stxm.swf	(from )
08:53:54	27904/27904	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6d00-3f8c51f2%22	http://www.microschematic.com/stxp.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stxp.swf	(from )
08:53:55	22713/22713	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-58b9-3f8c51fd%22	http://www.microschematic.com/sty.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/sty.swf	(from )
08:54:05	27956/27956	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6d34-3f8c5233%22	http://www.microschematic.com/stym.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stym.swf	(from )
08:54:16	23139/23139	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-5a63-3f8c529a%22	http://www.microschematic.com/stz.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stz.swf	(from )
08:54:18	28523/28523	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6f6b-3f8c52fd%22	http://www.microschematic.com/stzm.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stzm.swf	(from )
08:54:22	28406/28406	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6ef6-3f8c5313%22	http://www.microschematic.com/stzp.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stzp.swf	(from )
08:54:27	28249/28249	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6e59-3f8c5219%22	http://www.microschematic.com/styd.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/styd.swf	(from )
08:54:35	28653/28653	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6fed-3f8c52ed%22	http://www.microschematic.com/stzd.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/stzd.swf	(from )
08:54:38	26189/26189	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-664d-3f8c51bd%22	http://www.microschematic.com/sts.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/sts.swf	(from )
08:54:43	21699/21699	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-54c3-3f8c5324%22	http://www.microschematic.com/sub.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/sub.swf	(from )
08:54:47	22217/22217	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-56c9-3f8c5332%22	http://www.microschematic.com/subi.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/subi.swf	(from )
08:54:54	17986/17986	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-4642-3f8c5343%22	http://www.microschematic.com/swap.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/swap.swf	(from )
08:54:55	11260/11260	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-2bfc-3f8c51b0%22	http://www.microschematic.com/sleep.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/sleep.swf	(from )
08:54:57	19814/19814	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-4d66-3f8c5352%22	http://www.microschematic.com/tst.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/tst.swf	(from )
08:54:58	12346/12346	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-303a-3f8c5361%22	http://www.microschematic.com/wdr.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/wdr.swf	(from )
08:55:02	11185/11185	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-2bb1-3f8c4d51%22	http://www.microschematic.com/instarit.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/instarit.swf	(from )
08:55:02	10002/10002	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-2712-3f8c4d5b%22	http://www.microschematic.com/instbit.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/instbit.swf	(from )
08:55:05	12206/12206	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-2fae-3f8c4d64%22	http://www.microschematic.com/instbran.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/instbran.swf	(from )
08:55:07	11053/11053	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-2b2d-3f8c4d6d%22	http://www.microschematic.com/instdat.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/instdat.swf	(from )
08:55:12	21348/21348	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-5364-3f8c486f%22	http://www.microschematic.com/andi.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/andi.swf	(from )
08:55:19	26555/26555	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-67bb-3f8c488d%22	http://www.microschematic.com/asr.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/asr.swf	(from )
08:55:30	18480/18480	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-4830-3f8c54f6%22	http://www.microschematic.com/zreg.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zreg.swf	(from )
08:55:32	28411/28411	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6efb-3f8c4dc2%22	http://www.microschematic.com/ldyd.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/ldyd.swf	(from )
08:55:39	27989/27989	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-6d55-3f8c5254%22	http://www.microschematic.com/styp.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/styp.swf	(from )
08:55:41	18538/18538	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-486a-3f8c5878%22	http://www.microschematic.com/zyintb.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zyintb.swf	(from )
08:55:41	16398/16398	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-400e-3f8c576e%22	http://www.microschematic.com/ztoiey.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/ztoiey.swf	(from )
08:55:44	16495/16495	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-406f-3f8c5495%22	http://www.microschematic.com/zocieya.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zocieya.swf	(from )
08:55:49	15771/15771	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-3d9b-3f8c575f%22	http://www.microschematic.com/ztoiex.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/ztoiex.swf	(from )
08:55:51	18293/18293	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-4775-3f8c5670%22	http://www.microschematic.com/zticiey.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zticiey.swf	(from )
08:55:52	13304/13304	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-33f8-3f8c578f%22	http://www.microschematic.com/ztovy.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/ztovy.swf	(from )
08:55:58	15349/15349	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-3bf5-3f8c5421%22	http://www.microschematic.com/zicfy.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zicfy.swf	(from )
08:55:58	12781/12781	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-31ed-3f8c5783%22	http://www.microschematic.com/ztovx.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/ztovx.swf	(from )
08:56:00	308/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2026%20Nov%202006%2015:26:07%20GMT	http://www.microschematic.com/zztable_files/filelist.xml	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zztable_files/filelist.18c.delayed	(from )
08:56:01	13586/13586	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-3512-3f8c5483%22	http://www.microschematic.com/zocfya.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zocfya.swf	(from )
08:56:06	11994/11994	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-2eda-3f8c5831%22	http://www.microschematic.com/zxtal.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zxtal.swf	(from )
08:56:11	308/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2026%20Nov%202006%2015:26:17%20GMT	http://www.microschematic.com/zztbaud_files/filelist.xml	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zztbaud_files/filelist.190.delayed	(from )
08:56:16	18971/18971	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-4a1b-3f8c57f7%22	http://www.microschematic.com/zvcc.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zvcc.swf	(from )
08:56:21	45000/45000	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-afc8-3f8c5729%22	http://www.microschematic.com/ztifr.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/ztifr.swf	(from )
08:56:21	14854/14854	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-3a06-3f8c589e%22	http://www.microschematic.com/zyrespow.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zyrespow.swf	(from )
08:56:23	13961/13961	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-3689-3f8c58a8%22	http://www.microschematic.com/zyreswat.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zyreswat.swf	(from )
08:56:27	14560/14560	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-38e0-3f8c5891%22	http://www.microschematic.com/zyresext.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/zyresext.swf	(from )
08:56:34	19382/19382	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-4bb6-3f8c4b7b%22	http://www.microschematic.com/clr.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/clr.swf	(from )
08:56:36	13308/13308	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-33fc-3f8c5194%22	http://www.microschematic.com/set.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/set.swf	(from )
08:56:37	21132/21132	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%220-528c-3f8c4f66%22	http://www.microschematic.com/or.swf	C:/My%20Web%20Sites/AVR%20animated%20tutorials/www.microschematic.com/or.swf	(from )
